onset	duration	sample	mvc_rate	mvc_level	event_type	description
8.968262	0.0	18367	n/a	n/a	muscle_on	Time at which the muscle is activated.
8.968262	16.0	18367	5.0	0.0	linear_isometric_ramp	Linear ramp (rate: 5 % MVC per s; duration: 16.0 s) of the isometric torque starting at 0 % MVC.
24.968262	10.0	51135	0.0	80.0	steady_isometric	Steady isometric torque at 80% MVC for 10 s
32.968262	16.0	67519	-5.0	80.0	linear_isometric_ramp	Linear ramp (rate: -5 % MVC per s; duration: 16.0 s) of the isometric torque starting at 80 % MVC.
48.968262	0.0	100287	n/a	n/a	muscle_off	Time at which the muscle is deactivated.
