onset	duration	sample	mvc_rate	mvc_level	event_type	description
5.780762	0.0	11839	n/a	n/a	muscle_on	Time at which the muscle is activated.
5.780762	10.0	11839	5.0	0.0	linear_isometric_ramp	Linear ramp (rate: 5 % MVC per s; duration: 10.0 s) of the isometric torque starting at 0 % MVC.
15.780762	15.0	32319	0.0	50.0	steady_isometric	Steady isometric torque at 50% MVC for 15 s
30.780762	10.0	63039	-5.0	50.0	linear_isometric_ramp	Linear ramp (rate: -5 % MVC per s; duration: 10.0 s) of the isometric torque starting at 50 % MVC.
40.780762	0.0	83519	n/a	n/a	muscle_off	Time at which the muscle is deactivated.
