onset	duration	sample	mvc_rate	mvc_level	event_type	description
3.843262	0.0	7871	n/a	n/a	muscle_on	Time at which the muscle is activated.
3.843262	12.0	7871	5.0	0.0	linear_isometric_ramp	Linear ramp (rate: 5 % MVC per s; duration: 12.0 s) of the isometric torque starting at 0 % MVC.
15.843262	15.0	32447	0.0	60.0	steady_isometric	Steady isometric torque at 60% MVC for 15 s
30.843262	12.0	63167	-5.0	60.0	linear_isometric_ramp	Linear ramp (rate: -5 % MVC per s; duration: 12.0 s) of the isometric torque starting at 60 % MVC.
42.843262	0.0	87743	n/a	n/a	muscle_off	Time at which the muscle is deactivated.
