onset	duration	sample	mvc_rate	mvc_level	event_type	description
3.780273	0.0	7742	n/a	n/a	muscle_on	Time at which the muscle is activated.
3.780273	6.0	7742	5.0	0.0	linear_isometric_ramp	Linear ramp (rate: 5 % MVC per s; duration: 6.0 s) of the isometric torque starting at 0 % MVC.
9.78125	20.0	20032	0.0	30.0	steady_isometric	Steady isometric torque at 30% MVC for 20 s
29.780273	6.0	60990	-5.0	30.0	linear_isometric_ramp	Linear ramp (rate: -5 % MVC per s; duration: 6.0 s) of the isometric torque starting at 30 % MVC.
35.78125	0.0	73280	n/a	n/a	muscle_off	Time at which the muscle is deactivated.
