onset	duration	sample	mvc_rate	mvc_level	event_type	description
4.155273	0.0	8510	n/a	n/a	muscle_on	Time at which the muscle is activated.
4.155273	8.0	8510	5.0	0.0	linear_isometric_ramp	Linear ramp (rate: 5 % MVC per s; duration: 8.0 s) of the isometric torque starting at 0 % MVC.
12.15625	20.0	24896	0.0	40.0	steady_isometric	Steady isometric torque at 40% MVC for 20 s
32.155762	8.0	65855	-5.0	40.0	linear_isometric_ramp	Linear ramp (rate: -5 % MVC per s; duration: 8.0 s) of the isometric torque starting at 40 % MVC.
40.155762	0.0	82239	n/a	n/a	muscle_off	Time at which the muscle is deactivated.
