onset	duration	sample	mvc_rate	mvc_level	event_type	description
4.905762	0.0	10047	n/a	n/a	muscle_on	Time at which the muscle is activated.
4.905762	16.0	10047	5.0	0.0	linear_isometric_ramp	Linear ramp (rate: 5 % MVC per s; duration: 16.0 s) of the isometric torque starting at 0 % MVC.
20.905762	10.0	42815	0.0	80.0	steady_isometric	Steady isometric torque at 80% MVC for 10 s
29.539551	16.0	60497	-5.0	80.0	linear_isometric_ramp	Linear ramp (rate: -5 % MVC per s; duration: 16.0 s) of the isometric torque starting at 80 % MVC.
48.886719	0.0	100120	n/a	n/a	muscle_off	Time at which the muscle is deactivated.
