onset	duration	sample	mvc_rate	mvc_level	event_type	description
5.655273	0.0	11582	n/a	n/a	muscle_on	Time at which the muscle is activated.
5.655273	8.0	11582	5.0	0.0	linear_isometric_ramp	Linear ramp (rate: 5 % MVC per s; duration: 8.0 s) of the isometric torque starting at 0 % MVC.
13.65625	20.0	27968	0.0	40.0	steady_isometric	Steady isometric torque at 40% MVC for 20 s
33.655762	8.0	68927	-5.0	40.0	linear_isometric_ramp	Linear ramp (rate: -5 % MVC per s; duration: 8.0 s) of the isometric torque starting at 40 % MVC.
41.655762	0.0	85311	n/a	n/a	muscle_off	Time at which the muscle is deactivated.
