onset	duration	sample	mvc_rate	mvc_level	event_type	description
5.905762	0.0	12095	n/a	n/a	muscle_on	Time at which the muscle is activated.
5.905762	10.0	12095	5.0	0.0	linear_isometric_ramp	Linear ramp (rate: 5 % MVC per s; duration: 10.0 s) of the isometric torque starting at 0 % MVC.
15.905762	15.0	32575	0.0	50.0	steady_isometric	Steady isometric torque at 50% MVC for 15 s
30.905762	10.0	63295	-5.0	50.0	linear_isometric_ramp	Linear ramp (rate: -5 % MVC per s; duration: 10.0 s) of the isometric torque starting at 50 % MVC.
40.905762	0.0	83775	n/a	n/a	muscle_off	Time at which the muscle is deactivated.
