onset	duration	sample	mvc_rate	mvc_level	event_type	description
15.780273	0.0	32318	n/a	n/a	muscle_on	Time at which the muscle is activated.
15.780273	4.0	32318	5.0	0.0	linear_isometric_ramp	Linear ramp (rate: 5 % MVC per s; duration: 4.0 s) of the isometric torque starting at 0 % MVC.
19.78125	20.0	40512	0.0	20.0	steady_isometric	Steady isometric torque at 20% MVC for 20 s
39.780273	4.0	81470	-5.0	20.0	linear_isometric_ramp	Linear ramp (rate: -5 % MVC per s; duration: 4.0 s) of the isometric torque starting at 20 % MVC.
43.78125	0.0	89664	n/a	n/a	muscle_off	Time at which the muscle is deactivated.
