onset	duration	sample	mvc_rate	mvc_level	event_type	description
11.905762	0.0	24383	n/a	n/a	muscle_on	Time at which the muscle is activated.
11.905762	16.0	24383	5.0	0.0	linear_isometric_ramp	Linear ramp (rate: 5 % MVC per s; duration: 16.0 s) of the isometric torque starting at 0 % MVC.
27.905762	10.0	57151	0.0	80.0	steady_isometric	Steady isometric torque at 80% MVC for 10 s
35.905762	16.0	73535	-5.0	80.0	linear_isometric_ramp	Linear ramp (rate: -5 % MVC per s; duration: 16.0 s) of the isometric torque starting at 80 % MVC.
51.905762	0.0	106303	n/a	n/a	muscle_off	Time at which the muscle is deactivated.
