onset	duration	sample	mvc_rate	mvc_level	event_type	description
13.280762	0.0	27199	n/a	n/a	muscle_on	Time at which the muscle is activated.
13.280762	12.0	27199	5.0	0.0	linear_isometric_ramp	Linear ramp (rate: 5 % MVC per s; duration: 12.0 s) of the isometric torque starting at 0 % MVC.
25.280762	15.0	51775	0.0	60.0	steady_isometric	Steady isometric torque at 60% MVC for 15 s
35.280762	12.0	72255	-5.0	60.0	linear_isometric_ramp	Linear ramp (rate: -5 % MVC per s; duration: 12.0 s) of the isometric torque starting at 60 % MVC.
47.280762	0.0	96831	n/a	n/a	muscle_off	Time at which the muscle is deactivated.
