onset	duration	sample	mvc_rate	mvc_level	event_type	description
3.655273	0.0	7486	n/a	n/a	muscle_on	Time at which the muscle is activated.
3.655273	6.0	7486	5.0	0.0	linear_isometric_ramp	Linear ramp (rate: 5 % MVC per s; duration: 6.0 s) of the isometric torque starting at 0 % MVC.
9.65625	20.0	19776	0.0	30.0	steady_isometric	Steady isometric torque at 30% MVC for 20 s
29.655273	6.0	60734	-5.0	30.0	linear_isometric_ramp	Linear ramp (rate: -5 % MVC per s; duration: 6.0 s) of the isometric torque starting at 30 % MVC.
35.65625	0.0	73024	n/a	n/a	muscle_off	Time at which the muscle is deactivated.
