onset	duration	sample	mvc_rate	mvc_level	event_type	description
11.842773	0.0	24254	n/a	n/a	muscle_on	Time at which the muscle is activated.
11.842773	4.0	24254	5.0	0.0	linear_isometric_ramp	Linear ramp (rate: 5 % MVC per s; duration: 4.0 s) of the isometric torque starting at 0 % MVC.
15.84375	20.0	32448	0.0	20.0	steady_isometric	Steady isometric torque at 20% MVC for 20 s
35.842773	4.0	73406	-5.0	20.0	linear_isometric_ramp	Linear ramp (rate: -5 % MVC per s; duration: 4.0 s) of the isometric torque starting at 20 % MVC.
39.84375	0.0	81600	n/a	n/a	muscle_off	Time at which the muscle is deactivated.
