onset	duration	sample	mvc_rate	mvc_level	event_type	description
11.405762	0.0	23359	n/a	n/a	muscle_on	Time at which the muscle is activated.
11.405762	12.0	23359	5.0	0.0	linear_isometric_ramp	Linear ramp (rate: 5 % MVC per s; duration: 12.0 s) of the isometric torque starting at 0 % MVC.
23.405762	15.0	47935	0.0	60.0	steady_isometric	Steady isometric torque at 60% MVC for 15 s
33.405762	12.0	68415	-5.0	60.0	linear_isometric_ramp	Linear ramp (rate: -5 % MVC per s; duration: 12.0 s) of the isometric torque starting at 60 % MVC.
45.405762	0.0	92991	n/a	n/a	muscle_off	Time at which the muscle is deactivated.
